GENE PRODUCT ID,GO TERM
E0CX11,GO:0097250
E0CX11,GO:1900227
E7ETH6,GO:0006357
E9PAV3,GO:0006612
E9PB15,GO:0006457
E9PB15,GO:0051131
E9PGG2,GO:0006357
E9PGG2,GO:0014857
E9PGG2,GO:0048741
F5GYI3,GO:0043162
F5H284,GO:0006457
F8VTS6,GO:0000209
F8VTS6,GO:0010508
F8VTS6,GO:0032880
F8VTS6,GO:0043123
F8VTS6,GO:0045087
F8VTS6,GO:0046596
G2XKQ0,GO:0016925
G2XKQ0,GO:0030578
G3V0H7,GO:0015721
G3V0H7,GO:0043252
H0YL14,GO:0008284
H0YL14,GO:0048524
H0YL14,GO:0060271
H0YL14,GO:0061640
H3BNL1,GO:0008150
H3BQB6,GO:0007019
H3BQB6,GO:0031110
H3BQB6,GO:0031175
H3BRN8,GO:0003341
H3BRN8,GO:0007368
H3BRN8,GO:0035082
I1YAP6,GO:0010468
I1YAP6,GO:0016567
I1YAP6,GO:0045087
K9M1U5,GO:0007260
K9M1U5,GO:0038196
K9M1U5,GO:0045087
K9M1U5,GO:0051607
K9M1U5,GO:0098586
L0R8F8,GO:0000266
L0R8F8,GO:0032981
L0R8F8,GO:0070131
L0R8F8,GO:1902775
M0R2J8,GO:1902412
M5A8F1,GO:0006949
O00110,GO:0006357
O00110,GO:0009913
O00115,GO:0006259
O00115,GO:0006309
O00116,GO:0008610
O00116,GO:0008611
O00124,GO:0007338
O00124,GO:0036503
O00139,GO:0000226
O00139,GO:0007018
O00139,GO:0007019
O00139,GO:0007052
O00139,GO:0030334
O00139,GO:0090307
O00141,GO:0001558
O00141,GO:0006468
O00141,GO:0006814
O00141,GO:0007616
O00141,GO:0008217
O00141,GO:0030334
O00141,GO:0032411
O00141,GO:0035556
O00141,GO:0042127
O00141,GO:0042981
O00141,GO:0048812
O00141,GO:0050790
O00141,GO:0051090
O00141,GO:0060453
O00141,GO:0070294
O00141,GO:1901796
O00142,GO:0006139
O00142,GO:0043097
O00144,GO:0001503
O00144,GO:0001836
O00144,GO:0007399
O00144,GO:0030501
O00144,GO:0035567
O00144,GO:0043065
O00144,GO:0043524
O00144,GO:0051480
O00144,GO:0051726
O00144,GO:0051902
O00144,GO:0060070
O00144,GO:0060546
O00144,GO:0090263
O00144,GO:1901029
O00144,GO:1904393
O00144,GO:1904394
O00144,GO:1990523
O00144,GO:2000179
O00148,GO:0000398
O00148,GO:0006405
O00148,GO:0006406
O00151,GO:0006979
O00151,GO:0007507
O00151,GO:0010761
O00151,GO:0030011
O00151,GO:0030036
O00151,GO:0030950
O00151,GO:0043149
O00151,GO:0061061
O00154,GO:0006637
O00154,GO:0009062
O00154,GO:0015937
O00154,GO:0036114
O00154,GO:0036116
O00154,GO:0051792
O00154,GO:1900535
O00155,GO:0007186
