From src:'1'	To src:'2'
CHEMBL4076467	DB15156
CHEMBL2105141	DB13687
CHEMBL1439973	DB11386
CHEMBL289422	DB08683
CHEMBL1366933	DB06678
CHEMBL264374	DB01393
CHEMBL1201096	DB09443
CHEMBL1200868	DB06807
CHEMBL1276678	DB12416
CHEMBL2105078	DB01464
CHEMBL2403238	DB11751
CHEMBL3707220	DB12990
CHEMBL119296	DB03854
CHEMBL421049	DB16590
CHEMBL1209734	DB11966
CHEMBL1265	DB00210
CHEMBL108483	DB04600
CHEMBL1736151	DB13845
CHEMBL191413	DB12614
CHEMBL187927	DB12125
CHEMBL220050	DB07278
CHEMBL2219740	DB13142
CHEMBL3039519	DB12660
CHEMBL204785	DB07839
CHEMBL63	DB01954
CHEMBL473119	DB07935
CHEMBL223360	DB06080
CHEMBL1200848	DB06789
CHEMBL1231399	DB03668
CHEMBL136800	DB06247
CHEMBL448297	DB08517
CHEMBL1278	DB00952
CHEMBL27	DB00571
CHEMBL340807	DB13875
CHEMBL203407	DB07688
CHEMBL1641	DB14542
CHEMBL1789400	DB16340
CHEMBL391737	DB07277
CHEMBL2364618	DB12875
CHEMBL2105161	DB12911
CHEMBL1255653	DB16326
CHEMBL507361	DB07101
CHEMBL1657	DB00799
CHEMBL51	DB12465
CHEMBL1201247	DB00014
CHEMBL108877	DB03110
CHEMBL4297508	DB15123
CHEMBL24787	DB08725
CHEMBL257543	DB07665
CHEMBL1201220	DB00271
CHEMBL1200690	DB14642
CHEMBL3318007	DB14974
CHEMBL251935	DB07908
CHEMBL3989525	DB13294
CHEMBL1908335	DB11628
CHEMBL4297281	DB13034
CHEMBL76029	DB08077
CHEMBL1673408	DB13077
CHEMBL2104231	DB13857
CHEMBL1233882	DB08054
CHEMBL459149	DB08738
CHEMBL364713	DB06174
CHEMBL225071	DB00293
CHEMBL546	DB01580
CHEMBL1200733	DB01189
CHEMBL7064	DB01782
CHEMBL446061	DB13747
CHEMBL734	DB00551
CHEMBL3600873	DB12556
CHEMBL1484857	DB13580
CHEMBL442687	DB13343
CHEMBL267894	DB01351
CHEMBL480517	DB11592
CHEMBL2103849	DB06267
CHEMBL3526802	DB12060
CHEMBL526	DB00818
CHEMBL109341	DB08587
CHEMBL4297630	DB15194
CHEMBL391805	DB07630
CHEMBL2107106	DB11449
CHEMBL3545155	DB12744
CHEMBL125386	DB02830
CHEMBL25263	DB13087
CHEMBL74371	DB08331
CHEMBL3237547	DB15694
CHEMBL1235490	DB04026
CHEMBL9519	DB03413
CHEMBL1230191	DB03896
CHEMBL288436	DB01941
CHEMBL1232777	DB04198
CHEMBL4297654	DB13100
CHEMBL132767	DB09283
CHEMBL1231562	DB07517
CHEMBL1231666	DB07544
CHEMBL3833402	DB11239
CHEMBL931	DB01159
CHEMBL415284	DB11490
CHEMBL1397608	DB15942
CHEMBL249847	DB07390
CHEMBL236036	DB14119
CHEMBL1451	DB00620
CHEMBL76739	DB04538
CHEMBL1235122	DB08366
CHEMBL3622821	DB15091
CHEMBL2180604	DB13093
CHEMBL1255794	DB06497
CHEMBL319516	DB02336
CHEMBL411675	DB13706
CHEMBL1534	DB00140
CHEMBL359788	DB04520
CHEMBL343336	DB08159
CHEMBL1251	DB06785
CHEMBL153813	DB03767
CHEMBL274064	DB04338
CHEMBL171679	DB00168
CHEMBL1201334	DB06825
CHEMBL2105721	DB12720
CHEMBL593	DB00705
CHEMBL36994	DB04599
CHEMBL4297497	DB15674
CHEMBL1234904	DB08314
CHEMBL97893	DB04551
CHEMBL1447	DB01627
CHEMBL99668	DB13916
CHEMBL1200406	DB00985
CHEMBL1256841	DB04820
CHEMBL95855	DB11434
CHEMBL1200374	DB00990
CHEMBL1231529	DB12992
CHEMBL7087	DB08782
CHEMBL541	DB03793
CHEMBL3781845	DB06166
CHEMBL487431	DB07537
CHEMBL154111	DB01399
CHEMBL217899	DB11681
CHEMBL42403	DB11326
CHEMBL127516	DB11148
CHEMBL1234965	DB08323
CHEMBL45068	DB07810
CHEMBL296419	DB00637
CHEMBL2107396	DB06499
CHEMBL155625	DB12881
CHEMBL2093999	DB06157
CHEMBL1084625	DB07628
CHEMBL206468	DB04545
CHEMBL521	DB01050
CHEMBL256732	DB08704
CHEMBL258502	DB17054
CHEMBL2364632	DB12035
CHEMBL1395	DB06710
CHEMBL845	DB05766
CHEMBL2105794	DB11151
CHEMBL376897	DB11315
CHEMBL365468	DB02786
CHEMBL2103822	DB09071
CHEMBL1908372	DB13638
CHEMBL389051	DB03541
CHEMBL1597075	DB11096
CHEMBL1082738	DB04616
CHEMBL1230658	DB01820
CHEMBL236718	DB07638
CHEMBL597	DB00692
CHEMBL44793	DB06741
CHEMBL1163070	DB03869
CHEMBL936	DB01231
CHEMBL4297262	DB11860
CHEMBL483254	DB06603
CHEMBL517427	DB06712
CHEMBL1734	DB01591
CHEMBL1060	DB14502
CHEMBL1574	DB00191
CHEMBL256997	DB05016
CHEMBL259571	DB06083
CHEMBL1201760	DB06771
CHEMBL121941	DB08241
CHEMBL1235997	DB16426
CHEMBL92277	DB02875
CHEMBL74355	DB16351
CHEMBL194176	DB07334
CHEMBL436774	DB06345
CHEMBL405957	DB02172
CHEMBL1742466	DB12212
CHEMBL434	DB01064
CHEMBL109420	DB03534
CHEMBL294951	DB06153
CHEMBL159226	DB09205
CHEMBL3137320	DB11760
CHEMBL4297915	DB14983
CHEMBL2111051	DB12287
CHEMBL121291	DB04394
CHEMBL67158	DB03677
CHEMBL2104805	DB15491
CHEMBL94277	DB03626
CHEMBL196526	DB07651
CHEMBL418471	DB03917
CHEMBL2111065	DB15960
CHEMBL1413176	DB13407
CHEMBL1232920	DB02515
CHEMBL20835	DB13262
CHEMBL184410	DB02822
CHEMBL1076211	DB06264
CHEMBL476960	DB04878
CHEMBL3989603	DB12423
CHEMBL3545241	DB12535
CHEMBL3184657	DB15117
CHEMBL319139	DB07820
CHEMBL1086997	DB14872
CHEMBL91649	DB02449
CHEMBL25146	DB15911
CHEMBL501637	DB06750
CHEMBL1980297	DB11694
CHEMBL4802240	DB16171
CHEMBL1213446	DB06889
CHEMBL1466172	DB15759
CHEMBL1185001	DB08549
CHEMBL3187723	DB11967
CHEMBL539	DB03166
CHEMBL239800	DB12931
CHEMBL1215	DB00388
CHEMBL345248	DB03054
CHEMBL1160593	DB01903
CHEMBL1232243	DB04674
CHEMBL1169	DB00233
CHEMBL1355821	DB12231
CHEMBL243731	DB07289
CHEMBL864	DB00748
CHEMBL353955	DB02256
CHEMBL247481	DB14477
CHEMBL4204869	DB15391
CHEMBL1200679	DB14533
CHEMBL1254025	DB16259
CHEMBL3039518	DB12526
CHEMBL307782	DB02054
CHEMBL95700	DB02466
CHEMBL2110809	DB09014
CHEMBL420671	DB07388
CHEMBL591118	DB12268
CHEMBL2104116	DB01534
CHEMBL3234237	DB12579
CHEMBL2103901	DB11332
CHEMBL4297601	DB15437
CHEMBL514270	DB12910
CHEMBL590799	DB13729
CHEMBL2364619	DB15241
CHEMBL1234574	DB08235
CHEMBL256725	DB07250
CHEMBL1222152	DB03989
CHEMBL1231689	DB03081
CHEMBL4594261	DB15690
CHEMBL29757	DB02655
CHEMBL174391	DB03056
CHEMBL186422	DB04745
CHEMBL1095607	DB12846
CHEMBL163	DB00503
CHEMBL438497	DB14933
CHEMBL1234085	DB08122
CHEMBL1236690	DB04359
CHEMBL1180003	DB17342
CHEMBL1615933	DB06610
CHEMBL4297181	DB12167
CHEMBL25	DB00945
CHEMBL28885	DB03497
CHEMBL1201147	DB09535
CHEMBL1570482	DB06801
CHEMBL1238	DB00548
CHEMBL452715	DB05540
CHEMBL1234647	DB02485
CHEMBL4297435	DB14898
CHEMBL4297509	DB06374
CHEMBL2104200	DB13652
CHEMBL126075	DB13715
CHEMBL3989480	DB11110
CHEMBL4297358	DB11882
CHEMBL423192	DB07374
CHEMBL326651	DB04054
CHEMBL279433	DB07227
CHEMBL2104765	DB13129
CHEMBL964	DB00822
CHEMBL411274	DB07410
CHEMBL1233206	DB07874
CHEMBL2110990	DB15992
CHEMBL461522	DB04817
CHEMBL70246	DB13573
CHEMBL1095299	DB14715
CHEMBL549344	DB12476
CHEMBL1291	DB01214
CHEMBL233209	DB02491
CHEMBL1090090	DB05470
CHEMBL338667	DB11513
CHEMBL69308	DB12150
CHEMBL3544932	DB12756
CHEMBL1190262	DB16889
CHEMBL381806	DB04578
CHEMBL638	DB00582
CHEMBL2104932	DB13610
CHEMBL1236682	DB06309
CHEMBL1256815	DB11453
CHEMBL1091644	DB06075
CHEMBL194378	DB11664
CHEMBL1491	DB00381
CHEMBL444633	DB00615
CHEMBL44083	DB06445
CHEMBL95889	DB04455
CHEMBL151062	DB04784
CHEMBL18901	DB08486
CHEMBL4571518	DB16189
CHEMBL2110978	DB13321
CHEMBL45627	DB01034
CHEMBL761	DB06711
CHEMBL159659	DB13515
CHEMBL2104745	DB04903
CHEMBL309339	DB03819
CHEMBL135302	DB02720
CHEMBL2095212	DB08893
CHEMBL3040440	DB15273
CHEMBL270512	DB02170
CHEMBL289480	DB11738
CHEMBL445236	DB04350
CHEMBL471638	DB06657
CHEMBL236777	DB07535
CHEMBL280065	DB16495
CHEMBL1823518	DB12762
CHEMBL2106561	DB13452
CHEMBL1614652	DB06506
CHEMBL85860	DB01807
CHEMBL1608558	DB12765
CHEMBL1770248	DB11827
CHEMBL1230314	DB12235
CHEMBL305187	DB08954
CHEMBL281202	DB16404
CHEMBL142635	DB12092
CHEMBL124493	DB07422
CHEMBL1082407	DB08899
CHEMBL522157	DB07044
CHEMBL1489254	DB16005
CHEMBL1330596	DB16306
CHEMBL415087	DB09002
CHEMBL1510	DB00216
CHEMBL1738758	DB15110
CHEMBL2023898	DB09102
CHEMBL1241590	DB11413
CHEMBL75691	DB08061
CHEMBL1161998	DB04326
CHEMBL13960	DB08809
CHEMBL1311	DB01020
CHEMBL1164608	DB15583
CHEMBL945	DB00594
CHEMBL117391	DB04975
CHEMBL1615234	DB04783
CHEMBL4747845	DB16995
CHEMBL4297489	DB16182
CHEMBL1760	DB00871
CHEMBL256705	DB15644
CHEMBL4297614	DB16324
CHEMBL2103914	DB13613
CHEMBL1235338	DB03381
CHEMBL448343	DB11920
CHEMBL3976780	DB15350
CHEMBL1275802	DB16293
CHEMBL4525964	DB11929
CHEMBL1909286	DB09251
CHEMBL1095777	DB05039
CHEMBL176058	DB07275
CHEMBL1697737	DB01559
CHEMBL243712	DB06288
CHEMBL925	DB00135
CHEMBL451332	DB08156
CHEMBL1871418	DB11456
CHEMBL359164	DB04961
CHEMBL14193	DB03560
CHEMBL70663	DB08639
CHEMBL19215	DB13520
CHEMBL3301621	DB14841
CHEMBL1204779	DB03967
CHEMBL85799	DB02854
CHEMBL541253	DB03120
CHEMBL188921	DB13510
CHEMBL166937	DB11688
CHEMBL438402	DB15687
CHEMBL372205	DB12540
CHEMBL520400	DB13489
CHEMBL227552	DB01774
CHEMBL1184499	DB04763
CHEMBL195328	DB02403
CHEMBL86715	DB00387
CHEMBL582912	DB13461
CHEMBL4594448	DB16200
CHEMBL65230	DB03234
CHEMBL3544919	DB15199
CHEMBL1208302	DB06893
CHEMBL551978	DB06751
CHEMBL1185	DB00315
CHEMBL186179	DB06510
CHEMBL1829433	DB11671
CHEMBL1201196	DB01153
CHEMBL1234696	DB02658
CHEMBL100259	DB02745
CHEMBL53566	DB16855
CHEMBL389029	DB04728
CHEMBL34704	DB17060
CHEMBL379300	DB08073
CHEMBL3707395	DB05187
CHEMBL2104751	DB13458
CHEMBL232827	DB07011
CHEMBL836	DB00706
CHEMBL2105534	DB13593
CHEMBL1762621	DB05983
CHEMBL4297473	DB14995
CHEMBL1419	DB01105
CHEMBL136145	DB01803
CHEMBL1255800	DB08874
CHEMBL269881	DB02407
CHEMBL455333	DB02226
CHEMBL166444	DB02998
CHEMBL483091	DB04018
CHEMBL27784	DB07984
CHEMBL830	DB06243
CHEMBL4592045	DB16068
CHEMBL4297299	DB17180
CHEMBL100109	DB07658
CHEMBL8260	DB16101
CHEMBL1219	DB01129
CHEMBL57004	DB04909
CHEMBL1200732	DB00288
CHEMBL17669	DB14035
CHEMBL2051955	DB00922
CHEMBL838	DB00542
CHEMBL3785909	DB15639
CHEMBL2219422	DB11648
CHEMBL2110636	DB04814
CHEMBL4297460	DB16242
CHEMBL2107583	DB01613
CHEMBL2110780	DB13625
CHEMBL2107341	DB06640
CHEMBL531472	DB15300
CHEMBL429910	DB06292
CHEMBL1165	DB00691
CHEMBL266195	DB00866
CHEMBL3260567	DB15310
CHEMBL321582	DB12752
CHEMBL498847	DB12834
CHEMBL43064	DB00568
CHEMBL4227736	DB15052
CHEMBL490814	DB06897
CHEMBL3643413	DB16217
CHEMBL255069	DB08207
CHEMBL2178422	DB12457
CHEMBL477772	DB06589
CHEMBL1077	DB00963
CHEMBL1236003	DB02607
CHEMBL2104578	DB15565
CHEMBL2111030	DB12958
CHEMBL1169388	DB08544
CHEMBL463763	DB12025
CHEMBL146408	DB16623
CHEMBL54	DB00502
CHEMBL277238	DB03949
CHEMBL28218	DB12401
CHEMBL2107361	DB12757
CHEMBL367788	DB12948
CHEMBL105	DB00305
CHEMBL280998	DB02232
CHEMBL4297427	DB12782
CHEMBL1525826	DB00664
CHEMBL88611	DB14132
CHEMBL2105987	DB12194
CHEMBL521078	DB06478
CHEMBL4297440	DB12068
CHEMBL1536	DB00153
CHEMBL2220442	DB01095
CHEMBL479880	DB02055
CHEMBL1235743	DB04499
CHEMBL3916717	DB14916
CHEMBL1566249	DB16877
CHEMBL1232142	DB04393
CHEMBL1611291	DB14175
CHEMBL452	DB01068
CHEMBL1182714	DB12533
CHEMBL178130	DB02840
CHEMBL191060	DB07842
CHEMBL4297604	DB15385
CHEMBL237337	DB08504
CHEMBL515606	DB01340
CHEMBL41355	DB04953
CHEMBL468154	DB03106
CHEMBL1399	DB01217
CHEMBL41286	DB11994
CHEMBL2008544	DB11517
CHEMBL466659	DB06154
CHEMBL4297184	DB16125
CHEMBL324951	DB03093
CHEMBL2218898	DB12292
CHEMBL160347	DB13876
CHEMBL1231018	DB07382
CHEMBL516	DB00434
CHEMBL4079239	DB15358
CHEMBL1615438	DB01106
CHEMBL1232472	DB04688
CHEMBL560403	DB03258
CHEMBL206253	DB09048
CHEMBL2106403	DB13338
CHEMBL459177	DB07140
CHEMBL238465	DB12527
CHEMBL268164	DB13737
CHEMBL436559	DB06468
CHEMBL1753	DB01190
CHEMBL493636	DB11463
CHEMBL250711	DB17036
CHEMBL2104095	DB14006
CHEMBL1234930	DB03832
CHEMBL460	DB01618
CHEMBL477197	DB16871
CHEMBL346455	DB04020
CHEMBL299613	DB02342
CHEMBL159	DB00570
CHEMBL105720	DB04222
CHEMBL2110774	DB09007
CHEMBL1950649	DB05009
CHEMBL1201300	DB09133
CHEMBL1207949	DB07420
CHEMBL772	DB00206
CHEMBL61946	DB11504
CHEMBL1231329	DB01681
CHEMBL1200574	DB09153
CHEMBL3301673	DB12321
CHEMBL1096562	DB00992
CHEMBL296435	DB07711
CHEMBL3989595	DB13575
CHEMBL53929	DB13251
CHEMBL2107820	DB12955
CHEMBL435734	DB16880
CHEMBL312163	DB16772
CHEMBL1230609	DB12307
CHEMBL193264	DB08730
CHEMBL636	DB00989
CHEMBL119443	DB01253
CHEMBL136737	DB13069
CHEMBL1200647	DB01152
CHEMBL1276138	DB15012
CHEMBL468	DB01041
CHEMBL11662	DB12017
CHEMBL273822	DB04081
CHEMBL453716	DB03316
CHEMBL3655081	DB14973
CHEMBL3707215	DB13636
CHEMBL181932	DB03209
CHEMBL268493	DB15905
CHEMBL76	DB00608
CHEMBL1626223	DB11156
CHEMBL3185133	DB01431
CHEMBL625	DB00730
CHEMBL1201356	DB00353
CHEMBL259724	DB03103
CHEMBL17976	DB06515
CHEMBL4524159	DB15647
CHEMBL285674	DB01215
CHEMBL1199480	DB12624
CHEMBL1146	DB01326
CHEMBL383189	DB07877
CHEMBL1231132	DB07403
CHEMBL11672	DB11366
CHEMBL1957287	DB11852
CHEMBL507419	DB13675
CHEMBL146428	DB05003
CHEMBL1643880	DB12402
CHEMBL2338397	DB12050
CHEMBL3084525	DB13935
CHEMBL135287	DB07714
CHEMBL1593566	DB13600
CHEMBL539204	DB06633
CHEMBL100239	DB04163
CHEMBL702	DB00319
CHEMBL2105825	DB13527
CHEMBL645	DB00612
CHEMBL1615025	DB12241
CHEMBL223402	DB15197
CHEMBL1684984	DB13051
CHEMBL290106	DB04813
CHEMBL383634	DB01251
CHEMBL4297636	DB13137
CHEMBL28564	DB12869
CHEMBL1821850	DB15797
CHEMBL1908391	DB11526
CHEMBL197199	DB03632
CHEMBL4594350	DB15568
CHEMBL77675	DB14191
CHEMBL378160	DB08560
CHEMBL3663929	DB12036
CHEMBL265964	DB03307
CHEMBL2104668	DB01487
CHEMBL1109	DB06729
CHEMBL3707282	DB13786
CHEMBL1433361	DB13500
CHEMBL1235787	DB08506
CHEMBL4077071	DB17383
CHEMBL358850	DB03066
CHEMBL197084	DB06045
CHEMBL2105612	DB13660
CHEMBL426926	DB06696
CHEMBL35084	DB00616
CHEMBL220491	DB01194
CHEMBL3989469	DB15983
CHEMBL204394	DB07661
CHEMBL1204498	DB08402
CHEMBL298817	DB12073
CHEMBL582	DB02325
CHEMBL123904	DB02690
CHEMBL1326877	DB11221
CHEMBL240963	DB04744
CHEMBL3092041	DB01538
CHEMBL519327	DB15984
CHEMBL1230135	DB04595
CHEMBL1233867	DB08049
CHEMBL175	DB09213
CHEMBL1171829	DB12426
CHEMBL373204	DB13721
CHEMBL301829	DB13053
CHEMBL6448	DB08721
CHEMBL357452	DB03302
CHEMBL20767	DB02459
CHEMBL89506	DB08612
CHEMBL938	DB06763
CHEMBL1000	DB00341
CHEMBL1537	DB01061
CHEMBL930	DB00130
CHEMBL1213270	DB07932
CHEMBL2105044	DB08939
CHEMBL303950	DB08204
CHEMBL1922094	DB12180
CHEMBL1234871	DB02870
CHEMBL1444	DB01006
CHEMBL233553	DB07533
CHEMBL494072	DB08351
CHEMBL507674	DB01329
CHEMBL1236936	DB16126
CHEMBL2111101	DB05316
CHEMBL550795	DB08191
CHEMBL485945	DB08130
CHEMBL1413199	DB13347
CHEMBL4297187	DB14889
CHEMBL92608	DB08482
CHEMBL1200664	DB09483
CHEMBL1628227	DB01142
CHEMBL345524	DB01419
CHEMBL151604	DB01927
CHEMBL189434	DB08393
CHEMBL284733	DB11398
CHEMBL55960	DB08100
CHEMBL184	DB00787
CHEMBL49642	DB06169
CHEMBL819	DB00713
CHEMBL365739	DB17025
CHEMBL4297611	DB14966
CHEMBL1200592	DB01134
CHEMBL1201015	DB14518
CHEMBL296939	DB07826
CHEMBL1200696	DB09418
CHEMBL2106975	DB11098
CHEMBL1269257	DB12309
CHEMBL96433	DB03159
CHEMBL3301624	DB11700
CHEMBL95193	DB04328
CHEMBL2105477	DB14720
CHEMBL887	DB01367
CHEMBL1191	DB00576
CHEMBL3039509	DB11470
CHEMBL1201325	DB06787
CHEMBL403772	DB03833
CHEMBL479032	DB08379
CHEMBL1201261	DB09340
CHEMBL219376	DB13596
CHEMBL1229937	DB01775
CHEMBL1577	DB00232
CHEMBL1089641	DB09158
CHEMBL1342	DB01440
CHEMBL458875	DB06683
CHEMBL319111	DB13806
CHEMBL360861	DB16008
CHEMBL4081711	DB15143
CHEMBL692	DB09462
CHEMBL83	DB00675
CHEMBL85231	DB13219
CHEMBL236086	DB08020
CHEMBL19449	DB05266
CHEMBL2104344	DB13404
CHEMBL1476605	DB13237
CHEMBL284616	DB12029
CHEMBL482767	DB06134
CHEMBL222838	DB03856
CHEMBL2107485	DB16022
CHEMBL467987	DB07706
CHEMBL4297287	DB11650
CHEMBL4297518	DB11792
CHEMBL1269597	DB12451
CHEMBL165315	DB02316
CHEMBL1359	DB00303
CHEMBL73502	DB03609
CHEMBL4297333	DB15259
CHEMBL416230	DB11394
CHEMBL295467	DB09186
CHEMBL548	DB00917
CHEMBL47769	DB15927
CHEMBL281786	DB01548
CHEMBL1213460	DB01545
CHEMBL2103758	DB01278
CHEMBL4227505	DB16838
CHEMBL1234593	DB08247
CHEMBL189475	DB16212
CHEMBL511099	DB04889
CHEMBL540	DB03366
CHEMBL3990456	DB12611
CHEMBL2364608	DB12301
CHEMBL223448	DB13536
CHEMBL2105167	DB13822
CHEMBL1614766	DB12933
CHEMBL290429	DB01535
CHEMBL1740659	DB08966
CHEMBL442218	DB12224
CHEMBL557915	DB07872
CHEMBL528	DB01332
CHEMBL1200386	DB01130
CHEMBL195450	DB08092
CHEMBL1230790	DB07335
CHEMBL1976040	DB11740
CHEMBL1371770	DB12478
CHEMBL2103880	DB12229
CHEMBL504802	DB03459
CHEMBL1200907	DB01108
CHEMBL25894	DB15589
CHEMBL4279521	DB15124
CHEMBL480193	DB17020
CHEMBL1201746	DB06813
CHEMBL1908324	DB13836
CHEMBL1182210	DB11125
CHEMBL109	DB00313
CHEMBL380331	DB07687
CHEMBL2105760	DB09128
CHEMBL94081	DB13167
CHEMBL262103	DB07223
CHEMBL1075790	DB13756
CHEMBL65061	DB12961
CHEMBL315838	DB01228
CHEMBL1201182	DB06287
CHEMBL89705	DB15466
CHEMBL1922235	DB12289
CHEMBL2028661	DB08822
CHEMBL1160945	DB03108
CHEMBL1370561	DB01223
CHEMBL6437	DB06148
CHEMBL15976	DB03940
CHEMBL1884833	DB13759
CHEMBL4079759	DB16909
CHEMBL1201766	DB06716
CHEMBL3393066	DB12986
CHEMBL540929	DB03354
CHEMBL1697827	DB15969
CHEMBL1230969	DB04404
CHEMBL3260505	DB12345
CHEMBL1442422	DB13225
CHEMBL496879	DB08674
CHEMBL1485	DB00125
CHEMBL1079227	DB16830
CHEMBL3989929	DB12689
CHEMBL21731	DB00934
CHEMBL298827	DB08626
CHEMBL286364	DB03642
CHEMBL1160965	DB07710
CHEMBL1213604	DB08255
CHEMBL53400	DB15991
CHEMBL254328	DB05812
CHEMBL1200368	DB00522
CHEMBL63323	DB04552
CHEMBL9324	DB08837
CHEMBL1405	DB00655
CHEMBL46	DB00904
CHEMBL278519	DB13275
CHEMBL1190199	DB05104
CHEMBL1201794	DB03247
CHEMBL416526	DB01445
CHEMBL582887	DB03765
CHEMBL1235353	DB02142
CHEMBL1377575	DB11064
CHEMBL3545164	DB12644
CHEMBL3545164	DB17078
CHEMBL222280	DB12028
CHEMBL86304	DB01171
CHEMBL768	DB00187
CHEMBL459324	DB01452
CHEMBL1229950	DB02534
CHEMBL525239	DB11337
CHEMBL815	DB12789
CHEMBL6966	DB00661
CHEMBL331858	DB02602
CHEMBL325434	DB02427
CHEMBL4303782	DB16408
CHEMBL4297645	DB05735
CHEMBL472	DB01016
CHEMBL1201279	DB01593
CHEMBL236593	DB12228
CHEMBL1161789	DB03132
CHEMBL3786182	DB16895
CHEMBL1160523	DB07773
CHEMBL760	DB00261
CHEMBL112797	DB05010
CHEMBL511	DB06691
CHEMBL431651	DB06460
CHEMBL1615439	DB01579
CHEMBL1232076	DB07623
CHEMBL4297284	DB05212
CHEMBL3989506	DB13288
CHEMBL288470	DB01424
CHEMBL93747	DB09199
CHEMBL1829335	DB12900
CHEMBL1234848	DB03040
CHEMBL39560	DB01614
CHEMBL122270	DB05137
CHEMBL2105395	DB04938
CHEMBL14060	DB03255
CHEMBL1200718	DB09104
CHEMBL328910	DB02839
CHEMBL171148	DB01732
CHEMBL402548	DB11778
CHEMBL129795	DB03285
CHEMBL229264	DB07286
CHEMBL218490	DB00869
CHEMBL631	DB01182
CHEMBL257991	DB17057
CHEMBL4072132	DB16938
CHEMBL3251862	DB15981
CHEMBL276864	DB04410
CHEMBL38700	DB06236
CHEMBL485696	DB13283
CHEMBL319467	DB07126
CHEMBL254520	DB07929
CHEMBL69863	DB08399
CHEMBL123132	DB02966
CHEMBL55285	DB16860
CHEMBL752	DB00131
CHEMBL353581	DB12847
CHEMBL562743	DB08776
CHEMBL267447	DB04886
CHEMBL1236620	DB08691
CHEMBL4297651	DB16079
CHEMBL3349523	DB04894
CHEMBL333826	DB04209
CHEMBL4802135	DB16691
CHEMBL1908373	DB12637
CHEMBL188952	DB13722
CHEMBL475398	DB07478
CHEMBL1469	DB06819
CHEMBL1234886	DB09140
CHEMBL15768	DB14156
CHEMBL3235279	DB16118
CHEMBL164138	DB03251
CHEMBL93	DB00744
CHEMBL165024	DB08724
CHEMBL2111157	DB01491
CHEMBL1908360	DB01590
CHEMBL4650327	DB16707
CHEMBL60889	DB11675
CHEMBL238071	DB00309
CHEMBL464982	DB13854
CHEMBL76725	DB13211
CHEMBL1088977	DB00118
CHEMBL1115	DB00545
CHEMBL1230365	DB07153
CHEMBL1329455	DB09282
CHEMBL1531134	DB09224
CHEMBL1094785	DB15784
CHEMBL176045	DB14066
CHEMBL71360	DB08180
CHEMBL245067	DB16771
CHEMBL2104234	DB01518
CHEMBL3707331	DB09291
CHEMBL649	DB01203
CHEMBL58910	DB03357
CHEMBL486386	DB12290
CHEMBL425863	DB11429
CHEMBL1201772	DB06209
CHEMBL106772	DB17041
CHEMBL1576	DB01031
CHEMBL1580	DB00552
CHEMBL120708	DB02008
CHEMBL1736	DB09346
CHEMBL1076257	DB12957
CHEMBL3113974	DB12800
CHEMBL582857	DB12643
CHEMBL4297270	DB14948
CHEMBL308333	DB04310
CHEMBL3989850	DB09534
CHEMBL1315492	DB11372
CHEMBL1093	DB09009
CHEMBL3833378	DB13264
CHEMBL629	DB00321
CHEMBL238804	DB11362
CHEMBL407567	DB06924
CHEMBL1037	DB00226
CHEMBL1500	DB01565
CHEMBL44426	DB05414
CHEMBL3833315	DB14517
CHEMBL2103877	DB09040
CHEMBL2442750	DB11658
CHEMBL1138	DB00973
CHEMBL51969	DB06838
CHEMBL92401	DB04818
CHEMBL1232181	DB03588
CHEMBL571546	DB06137
CHEMBL48813	DB08495
CHEMBL3187229	DB14678
CHEMBL1301	DB14753
CHEMBL482858	DB03313
CHEMBL441343	DB04242
CHEMBL70967	DB07343
CHEMBL1200953	DB14543
CHEMBL2311128	DB12484
CHEMBL594	DB01084
CHEMBL1231206	DB07430
CHEMBL1200821	DB09366
CHEMBL1437	DB00368
CHEMBL4297356	DB14868
CHEMBL1160594	DB02324
CHEMBL4065616	DB14761
CHEMBL1544	DB00279
CHEMBL1193663	DB16631
CHEMBL1222251	DB13178
CHEMBL1293	DB06755
CHEMBL86754	DB09115
CHEMBL3358920	DB14766
CHEMBL32573	DB13064
CHEMBL268869	DB13773
CHEMBL227937	DB02027
CHEMBL2105497	DB13564
CHEMBL437	DB06147
CHEMBL1902981	DB08992
CHEMBL450656	DB13067
CHEMBL1090771	DB11893
CHEMBL4297282	DB12336
CHEMBL609	DB06824
CHEMBL4297510	DB12192
CHEMBL221186	DB13123
CHEMBL2393130	DB12000
CHEMBL3286797	DB12024
CHEMBL1237	DB00722
CHEMBL1493	DB01148
CHEMBL41036	DB03176
CHEMBL276815	DB02057
CHEMBL1231396	DB02121
CHEMBL1236157	DB03280
CHEMBL2104445	DB13711
CHEMBL2347655	DB06040
CHEMBL175691	DB08864
CHEMBL1092830	DB07789
CHEMBL1201780	DB06775
CHEMBL19892	DB12393
CHEMBL558752	DB05984
CHEMBL496102	DB08079
CHEMBL4112929	DB16233
CHEMBL1180004	DB02779
CHEMBL75124	DB11324
CHEMBL2030402	DB12357
CHEMBL110971	DB06931
CHEMBL1722893	DB15888
CHEMBL509282	DB13221
CHEMBL286738	DB02292
CHEMBL3039516	DB12564
CHEMBL131890	DB02930
CHEMBL578	DB00584
CHEMBL3306201	DB09333
CHEMBL442951	DB04046
CHEMBL232566	DB08173
CHEMBL1230770	DB07332
CHEMBL4297595	DB15224
CHEMBL267777	DB12693
