Drugbank_ID,Uniprot_id
DB03934,P99999
DB03935,P09038
DB03935,P08758
DB03937,P06744
DB03940,P00338
DB03940,P07195
DB03944,P63316
DB03945,Q96BH3
DB03945,P02741
DB03948,P12268
DB03948,P20839
DB03950,P00918
DB03951,P46926
DB03953,P35228
DB03955,Q16706
DB03956,P51178
DB03957,P60568
DB03958,Q96C86
DB03959,P08758
DB03959,Q9Y663
DB03959,P14210
DB03959,P09038
DB03959,P05230
DB03962,P52209
DB03963,Q13426
DB03963,O60603
DB03963,Q9Y678
DB03963,P29474
DB03964,Q99798
DB03967,P61626
DB03968,P00797
DB03971,P04746
DB03974,P29474
DB03975,P00918
DB03976,P07477
DB03976,P17538
DB03976,P07478
DB03977,P99999
DB03977,P0DP23
DB03978,P54577
DB03980,Q16539
DB03981,Q9Y663
DB03981,P08758
DB03981,P09038
DB03982,P18031
DB03983,P51687
DB03984,P25774
DB03987,P00374
DB03988,P18509
DB03991,Q9Y3R4
DB03994,P12429
DB03996,P52732
DB04000,P42262
DB04001,P18031
DB04002,P00918
DB04003,P06239
DB04005,Q9BZX2
DB04006,P24941
DB04008,P07477
DB04009,P00167
DB04010,P09874
DB04012,P62942
DB04013,P11217
DB04014,P06493
DB04014,P49841
DB04014,Q00535
DB04016,P23946
DB04016,P08311
DB04017,P21397
DB04018,P29474
DB04020,Q92731
DB04021,P22303
DB04027,P06732
DB04036,P26440
DB04043,P80188
DB04044,P11217
DB04048,P32119
DB04050,P02144
DB04054,P07900
DB04055,P11217
DB04057,P31939
DB04058,P15085
DB04059,P00749
DB04065,P07327
DB04066,Q14914
DB04068,P15531
DB04069,P53355
DB04071,P00326
DB04072,Q99798
DB04074,O15382
DB04076,P00491
DB04079,P08100
DB04080,P12931
DB04081,P00918
DB04083,Q16773
DB04083,P11926
DB04083,P21549
DB04083,P11217
DB04088,P18031
DB04089,P00918
DB04090,P15559
DB04094,P62942
DB04098,P17612
DB04099,Q9HAN9
DB04099,Q96T66
DB04101,P24941
DB04105,P00325
DB04106,Q16881
DB04107,P07477
DB04108,P50579
DB04109,P35030
DB04112,P14555
DB04113,P00326
DB04114,P22303
DB04115,O15392
DB04117,P30084
DB04119,P22314
DB04119,Q9UQM7
DB04121,P84077
DB04125,P07477
DB04126,P07858
DB04126,P09668
DB04129,P42262
DB04132,P08263
DB04132,P0CG29
DB04132,P09211
DB04132,Q03013
DB04132,Q04760
DB04136,P00734
DB04137,P20339
DB04137,Q15382
DB04137,P10114
DB04137,P84077
DB04137,P01112
DB04137,Q9NWZ5
DB04137,P61587
DB04137,Q8N142
DB04137,P16118
DB04137,P00367
DB04140,P08254
DB04141,Q99643
DB04141,P31040
DB04141,Q16134
DB04141,P07919
DB04141,P22695
DB04141,P31930
DB04141,P08574
DB04141,P16442
DB04141,P14927
DB04141,O14521
DB04141,O14949
DB04141,Q9UDW1
DB04141,P00156
DB04141,P47985
DB04141,P21912
DB04142,P18031
DB04144,Q00987
DB04147,Q14494
DB04147,P23528
DB04147,P60981
DB04147,Q02127
DB04147,P08100
DB04147,P01593
DB04147,P02689
DB04147,P01764
DB04147,P27338
DB04149,Q08499
DB04149,Q07343
DB04150,P19021
DB04151,P68133
DB04152,P42262
DB04153,P11766
DB04156,Q9GZU7
DB04163,Q86XF0
DB04166,Q96RQ9
DB04166,P14920
DB04172,P00749
DB04175,P09467
DB04178,P17213
DB04178,P12235
DB04180,P00918
DB04185,P00480
DB04185,P50440
DB04186,P24941
DB04187,P09488
DB04188,Q9NWM0
DB04194,P61626
DB04195,P11217
DB04197,P05089
DB04200,Q6PKH6
DB04203,P00918
DB04204,P18031
DB04207,Q9UDR5
DB04209,P17252
DB04209,P05771
DB04209,P37840
DB04209,Q05655
DB04209,Q02156
DB04209,Q12791
DB04209,P29973
DB04209,Q9UGI6
DB04209,P98170
DB04209,P0DP23
DB04209,P05129
DB04209,Q05513
DB04209,Q04759
DB04209,P41743
DB04213,P34913
DB04214,P24666
DB04214,Q9BVJ7
DB04215,P07477
DB04216,P25705
DB04216,P17676
DB04216,P67870
DB04216,Q9Y230
DB04216,Q15393
DB04216,Q92731
DB04216,Q16678
DB04216,P36542
DB04216,P03372
DB04216,P68400
DB04216,P16083
DB04216,Q6NUS8
DB04216,P04278
DB04216,P60709
DB04216,P06576
DB04216,P22314
DB04216,P07900
DB04216,P08631
DB04216,O75469
DB04216,P11309
DB04216,P16152
DB04216,P54652
DB04216,P48736
DB04216,O00303
DB04216,P35869
DB04216,Q6NVY1
DB04216,O94768
DB04217,P32929
DB04218,P00813
DB04223,P29474
DB04223,P29475
DB04224,P37231
DB04224,Q03181
DB04224,P19793
DB04224,Q07869
DB04224,P02689
DB04230,O75390
DB04232,P08254
DB04233,P16233
DB04233,P08100
DB04233,P04118
DB04234,P43235
DB04235,P80404
DB04237,P04745
DB04238,P07477
DB04244,P43235
DB04246,P07477
DB04249,P99999
DB04250,P06276
DB04253,P16083
DB04254,P07900
DB04256,Q13255
DB04258,P11473
DB04260,P00491
DB04263,P11926
DB04268,P61626
DB04269,P07477
DB04270,P37231
DB04271,Q08499
DB04272,P12724
DB04272,Q9HB21
DB04272,P40926
DB04272,O14964
DB04272,P07998
DB04272,P62312
DB04272,Q96RQ9
DB04272,P07360
DB04272,P07741
DB04272,P15121
DB04272,Q9GZU7
DB04272,O75390
DB04272,Q9BY32
DB04272,P15086
DB04272,P12931
DB04273,P11086
DB04275,P35270
DB04276,P07384
DB04278,P60568
DB04281,Q02127
DB04282,P09848
DB04285,P18031
DB04287,P14555
DB04288,P24941
DB04295,P11217
DB04297,P35408
DB04297,Q8WUI4
DB04297,P43116
DB04297,P43115
DB04297,P34995
DB04297,Q14790
DB04297,P01375
DB04297,Q9BY41
DB04299,P17174
DB04301,P07477
DB04306,Q86XF0
DB04307,P27338
DB04310,Q9HBH1
DB04311,P07477
DB04312,P00326
DB04315,P49411
DB04315,Q8N142
DB04315,P18085
DB04315,P51149
DB04315,P63096
DB04315,P10114
DB04315,Q9Y689
DB04315,P22392
DB04315,O60547
DB04315,P40616
DB04315,Q92930
DB04315,Q6NXR0
DB04315,Q9Y6B6
DB04315,P11233
DB04315,P15170
DB04315,P41091
DB04315,Q08188
DB04315,P20339
DB04315,P36405
DB04315,P51151
DB04315,P62491
DB04315,P21980
DB04315,P13639
DB04315,P11488
DB04315,P62826
DB04315,P68104
DB04315,P01112
DB04315,Q15382
DB04315,P60953
DB04315,P84077
DB04315,P62330
DB04315,P15531
DB04315,P63000
DB04315,Q96KC2
DB04315,Q7Z2Z2
DB04315,P61586
DB04316,P15085
DB04318,P24347
DB04322,P11586
DB04324,P50579
DB04324,P53582
DB04325,P07477
DB04325,P07478
DB04326,P05062
DB04326,P04075
DB04326,P60174
DB04327,P60484
DB04327,Q9UNN8
DB04331,P52732
DB04334,Q16853
DB04335,P00491
DB04336,P07477
DB04337,P02144
DB04338,Q16539
DB04338,P28482
DB04339,Q63HM9
DB04339,Q9UNP4
DB04345,P30043
DB04348,P19835
DB04348,P51161
DB04348,Q96RI1
DB04350,Q13231
DB04351,Q99798
DB04352,Q9BW91
DB04356,P00492
DB04363,P30043
DB04365,P20309
DB04365,P11229
DB04366,P15531
DB04367,Q07912
DB04367,P49759
DB04368,Q9HBH1
DB04369,P35030
DB04371,P00918
DB04372,Q9UKL6
DB04374,Q9UJM8
DB04376,Q05655
DB04377,P04035
DB04379,P00797
DB04381,P05091
DB04387,P00797
DB04389,P49789
DB04391,P07477
DB04392,P15559
DB04394,P00918
DB04395,P49368
DB04395,P78362
DB04395,P53779
DB04395,P53778
DB04395,P23919
DB04395,P29317
DB04395,Q06609
DB04395,P51570
DB04395,P08069
DB04395,P19367
DB04395,P06239
DB04395,P68133
DB04395,Q02880
DB04395,P55072
DB04395,P48637
DB04395,P23677
DB04395,P68400
DB04395,P49841
DB04395,Q99661
DB04395,Q96QT4
DB04395,Q16877
DB04395,P11309
DB04395,P53355
DB04395,P29323
DB04395,Q12756
DB04395,P13569
DB04396,P09382
DB04396,O14594
DB04397,P36871
DB04400,P07101
DB04400,P35228
DB04400,P61457
DB04400,P00439
DB04404,Q13231
DB04405,P39900
DB04407,P24941
DB04409,P05230
DB04410,P07478
DB04410,P07477
DB04416,P08254
DB04417,P19961
DB04417,P50225
DB04418,Q8N142
DB04419,P20823
DB04419,P00439
DB04419,P01270
DB04424,P07477
DB04426,P11226
DB04429,P04278
DB04432,P07477
DB04434,P36897
DB04436,P04179
DB04440,P00813
DB04442,P07477
DB04444,P35749
DB04444,O14983
DB04444,P63096
DB04444,P11488
DB04444,P30085
DB04444,Q7Z406
DB04445,Q06520
DB04446,P07477
DB04447,Q96QT4
DB04447,P23284
DB04447,P60174
DB04447,Q9UQM7
DB04447,O43708
DB04447,P04035
DB04447,P09382
DB04447,P00352
DB04447,Q9UJ68
DB04447,O15169
DB04448,P00326
DB04450,P08100
DB04451,O60911
DB04453,P04746
DB04454,P01133
DB04454,P50440
DB04459,P00746
DB04461,P06132
DB04462,P68400
DB04463,P16152
DB04464,P10606
DB04464,P00395
DB04464,P10176
DB04464,P29377
DB04464,P01008
DB04464,P24311
DB04464,P61769
DB04464,P15954
DB04464,P04271
DB04464,P01889
DB04464,P0CG48
DB04464,P53611
DB04464,P14854
DB04464,P07998
DB04464,P13073
DB04464,P00403
DB04464,Q16740
DB04464,P03886
DB04464,P00414
DB04464,P09669
DB04464,P20674
DB04464,Q02221
DB04464,P24310
DB04464,Q92696
DB04465,Q9NZD2
DB04465,Q7Z4J2
DB04465,P16278
DB04465,P17931
DB04466,O75469
DB04468,P11474
DB04468,P04278
DB04468,O75469
DB04468,P03372
DB04468,Q92731
DB04468,P04155
DB04468,P62508
DB04469,Q08499
DB04470,P07477
DB04471,P03372
DB04472,O00182
DB04473,P01857
DB04474,P31151
DB04476,P80188
DB04477,O14556
DB04478,Q00796
DB04480,P36897
DB04485,O00142
DB04485,P04183
DB04487,P02778
DB04489,O75976
DB04491,P00751
DB04491,P27487
DB04493,P06744
DB04493,P09467
DB04493,P16118
DB04493,Q16877
DB04495,P12931
DB04505,P07900
DB04510,P15259
DB04510,P60174
DB04510,P00558
DB04512,Q8WX39
DB04513,P19429
DB04513,P63316
DB04513,P0DP23
DB04514,P07998
DB04516,Q9NPH2
DB04518,P24941
DB04519,Q07869
DB04521,Q16772
DB04522,Q9UL54
DB04522,P17612
DB04522,P05451
DB04522,Q15796
DB04522,Q04759
DB04522,P13569
DB04522,P11217
DB04522,Q03721
DB04522,O15530
DB04522,P29508
DB04522,P11309
DB04522,P08100
DB04523,P43235
DB04525,P18031
DB04527,O00187
DB04530,Q99418
DB04530,P11309
DB04530,O60493
DB04530,P04818
DB04530,P05089
DB04530,P17612
DB04530,Q07343
DB04530,Q01064
DB04530,P36952
DB04531,P16455
DB04534,P29474
DB04534,P35228
DB04537,P23381
DB04539,P11511
DB04540,Q9ULY5
DB04540,P11473
DB04540,P35398
DB04540,Q14994
DB04542,P15531
DB04544,P11217
DB04549,P00918
DB04551,P30613
DB04552,P51800
DB04552,P23219
DB04552,P04054
DB04552,O60656
DB04552,P47712
DB04552,P35354
DB04556,P22303
DB04557,P19793
DB04557,P23219
DB04557,Q96RI1
DB04557,Q07869
DB04559,P29474
DB04560,P13716
DB04562,Q99798
DB04563,P07477
DB04564,P09848
DB04566,Q8N142
DB04566,P11217
DB04566,P12268
DB04573,P04278
DB04573,Q92731
DB04573,P03372
DB04574,P03372
DB04574,Q92731
DB04575,P03372
DB04576,P11388
DB04577,P27487
DB04578,P27487
DB04579,P07858
DB04581,Q16769
DB04583,Q02127
DB04585,P05089
DB04588,P07900
DB04590,P08709
DB04591,P00734
DB04593,P08709
DB04594,P35914
DB04599,P14416
DB04599,P28223
DB04599,P42262
DB04599,P42263
DB04600,P00918
DB04601,P00918
DB04602,P61927
DB04604,Q8TF76
DB04604,P78368
DB04604,P27361
DB04606,P08709
DB04607,P24941
DB04608,P30291
DB04612,P98170
DB04614,P22303
DB04615,P22303
DB04616,P22303
DB04617,P22303
DB04618,P04746
DB04620,Q05586
DB04622,Q16769
DB04629,P68133
DB04630,P08235
DB04630,P04150
DB04632,Q16539
DB04633,P21673
DB04636,Q16769
DB04638,O14983
DB04639,P01857
DB04642,P11217
DB04643,P11217
DB04644,P11217
DB04645,P11217
DB04648,P05089
DB04652,P28845
DB04652,P08235
DB04652,Q15788
DB04653,P07384
DB04654,P07477
DB04654,P20231
DB04655,P50135
DB04657,P31040
DB04659,P09848
DB04660,P17900
DB04661,P15813
DB04662,P24941
DB04664,P20813
DB04665,P11509
DB04669,P24941
DB04672,Q9NPB1
DB04673,P00742
DB04674,P25101
DB04674,Q04828
DB04676,P01877
DB04677,P27338
DB04678,P16442
DB04679,P16442
DB04680,P16442
DB04681,P16442
DB04682,P02585
DB04683,Q13285
DB04685,P33316
DB04688,P01834
DB04688,P01859
DB04689,P37231
DB04690,P11387
DB04695,O95749
DB04695,Q03426
DB04697,P00734
DB04700,Q9Y2Q3
DB04701,P28161
DB04703,Q96GD4
DB04707,P61925
DB04707,P17612
DB04707,Q13464
DB04709,P10275
DB04714,P14324
DB04714,O95749
DB04715,P11309
DB04716,P29597
DB04716,O43293
DB04716,P23458
DB04716,O60674
DB04716,P52333
DB04719,P68400
DB04720,P68400
DB04721,P68400
DB04722,P00734
DB04723,P15086
DB04724,P20701
DB04725,P35354
DB04725,Q9NZK7
DB04725,P09917
DB04727,P35968
DB04733,P04075
DB04736,Q96LB9
DB04738,P36873
DB04739,P12931
DB04741,P31930
DB04743,P02788
DB04743,Q9NZK7
DB04743,P35354
DB04751,P12931
DB04751,Q9Y6M4
DB04751,Q15418
DB04752,Q13285
DB04753,P00491
DB04754,P00491
DB04757,P00491
DB04758,P08709
DB04759,P45452
DB04760,P45452
DB04761,P45452
DB04763,P00918
DB04764,P20231
DB04767,P08709
DB04768,Q9H3S4
DB04769,P48736
DB04770,O00764
DB04771,P00734
DB04772,P00734
DB04774,P68133
DB04775,P68133
DB04776,O00764
DB04779,P09848
DB04781,P13716
DB04783,P68133
DB04786,Q9NXA8
DB04786,P41231
DB04786,P00734
DB04786,P23945
DB04786,P14555
DB04786,P21817
DB04787,P06401
DB04789,P48728
DB04790,P07477
DB04791,P07477
DB04792,P07477
DB04793,P07477
DB04794,P20813
DB04795,P31040
DB04795,P23141
DB04796,P11473
DB04797,Q16539
DB04798,P42262
DB04799,P22695
DB04799,P08574
DB04799,Q9UDW1
DB04799,P14927
DB04799,P31930
DB04799,O14949
DB04799,P47985
DB04799,P07919
DB04799,O14957
DB04799,P00156
DB04800,P18031
DB04801,Q03181
DB04803,P09601
DB04805,P61927
DB04817,P23219
DB04820,P21397
DB04820,P27338
DB04820,P21964
DB04821,P23975
DB04821,P21397
DB04821,Q05940
DB04821,P31645
DB04821,P05164
DB04821,Q01959
DB04821,P27338
DB04824,P04278
DB04824,O60656
DB04824,P03372
DB04824,O75469
DB04824,Q14994
DB04825,P0DP23
DB04825,Q9H1R3
DB04828,Q9Y5Y4
DB04829,P50406
DB04829,P08908
DB04829,P41595
DB04832,P31645
DB04832,P21397
DB04832,P27338
DB04834,P08172
DB04835,P51681
DB04836,P31645
DB04836,P23975
DB04837,P35367
DB04838,P23141
DB04838,P54289
DB04839,P10275
DB04839,P07288
DB04840,P23975
DB04841,Q9P0X4
DB04841,O43497
DB04841,O95180
DB04841,P35367
DB04841,P0DP23
DB04842,Q06432
DB04842,P28223
DB04842,P14416
DB04843,P20309
DB04843,P11229
DB04844,Q05940
DB04844,P14416
DB04845,Q13509
DB04846,P07550
DB04846,P08913
DB04846,P18825
DB04846,P08588
DB04846,P18089
DB04846,P13945
DB04847,Q9H6Z9
DB04847,Q96KS0
DB04847,Q9GZT9
DB04849,P35968
DB04850,P21397
DB04851,P33527
DB04851,Q9UNQ0
DB04851,Q2M3G0
DB04852,P55157
DB04853,P29274
DB04854,P47989
DB04855,Q13936
DB04855,Q01668
DB04855,O95069
DB04855,P63252
DB04855,O00305
DB04855,Q14524
DB04855,P25100
DB04855,Q08289
DB04855,Q9UNX9
DB04855,Q13698
DB04855,P18825
DB04855,P51787
DB04855,P35368
DB04855,O60840
DB04855,P08913
DB04855,P35348
DB04855,P48050
DB04855,P32418
DB04855,P10827
DB04855,P54284
DB04855,Q12809
DB04855,P48549
DB04855,P08588
DB04855,Q9UK17
DB04855,P18089
DB04855,Q14500
DB04855,Q02641
DB04856,P32238
DB04857,P14416
DB04859,P22303
DB04860,Q9NYK1
DB04861,P08588
DB04861,P07550
DB04861,P13945
DB04863,P05106
DB04863,P08514
DB04864,P22303
DB04865,P39023
DB04866,P08253
DB04866,P02452
DB04867,P32238
DB04868,P10721
DB04868,P00519
DB04869,Q16602
DB04869,P06881
DB04871,P28335
DB04872,P29371
DB04873,Q13639
DB04875,P29466
DB04876,P27487
DB04877,P08183
DB04878,O43451
DB04879,P35968
DB04879,P17948
DB04879,P35916
DB04880,Q14432
DB04881,P08183
DB04882,P11387
DB04883,P25101
DB04884,P28222
DB04884,P08908
DB04884,P28335
DB04885,P46098
DB04888,P14416
DB04888,P08908
DB04889,P14416
DB04889,P23975
DB04889,P31645
DB04890,P35367
DB04891,P11473
DB04891,Q15648
DB04892,P05067
DB04892,P22303
DB04892,P06276
DB04893,P49356
DB04893,P49354
DB04894,P25103
DB04894,P30874
DB04894,P35346
DB04896,O15399
DB04896,P23975
DB04896,Q13224
DB04896,Q05586
DB04896,O60391
DB04896,Q14957
DB04896,P31645
DB04896,Q12879
DB04896,Q8TCU5
DB04898,P00734
DB04903,P47869
DB04903,P34903
DB04905,P08183
DB04905,P35367
DB04908,P28223
DB04908,P08908
DB04908,P21917
DB04910,P68371
DB04912,P09601
DB04912,P30519
DB04915,Q16206
DB04917,P46098
DB04917,Q13639
DB04920,Q01668
DB04920,Q13698
DB04920,Q13936
DB04920,O60840
DB04924,P14416
DB04924,P22303
DB04926,Q8TCU5
DB04929,P20292
DB04930,P03372
DB04930,O75469
DB04930,P35498
DB04931,Q01726
DB04933,O00206
DB04938,P03372
DB04941,Q5XXA6
DB04941,P13569
DB04942,P10276
DB04942,P10826
DB04946,P28223
DB04946,P35348
DB04946,P18825
DB04946,P34969
DB04946,P21917
DB04946,P50406
DB04946,P21728
DB04946,P08908
DB04946,P14416
DB04946,P35462
DB04946,P35367
DB04947,Q01959
DB04948,P28335
DB04948,P08913
DB04948,P35348
DB04948,P08908
DB04948,P28221
DB04948,P34969
DB04953,O43526
DB04953,P56696
DB04953,Q9NR82
DB04953,O43525
DB04954,P30542
DB04957,Q12809
DB04957,P51787
DB04957,P15382
DB04960,P49356
DB04967,P11388
DB04967,P11387
DB04967,P27695
DB04970,P08908
DB04971,P37231
DB04971,Q07869
DB04972,P09211
DB04974,P42345
DB04975,P11388
DB04977,Q05639
DB04978,P11388
DB04982,P48058
DB04982,P42262
DB04982,P42261
DB04982,P42263
DB04983,P41231
DB04991,O14672
DB04997,P13612
DB05001,P27487
DB05003,P31350
DB05003,P23921
DB05004,P50391
DB05004,Q15761
DB05004,P49146
DB05004,P25929
DB05009,P29274
DB05010,Q9UBS5
DB05010,O75899
DB05012,P23975
DB05013,P17252
DB05013,Q05655
DB05014,P22607
DB05014,P09619
DB05014,P35968
DB05014,O43519
DB05014,P36888
DB05014,P11362
DB05015,Q969S8
DB05015,Q96DB2
DB05015,P56524
DB05015,Q9UBN7
DB05015,Q8WUI4
DB05015,Q9UKV0
DB05015,Q9UQL6
DB05015,Q9BY41
DB05015,Q13547
DB05015,O15379
DB05015,Q92769
DB05017,P01375
DB05017,P05231
DB05018,P06280
DB05022,P11388
DB05022,Q02880
DB05023,P08069
DB05024,Q07973
DB05024,P11473
DB05025,P00441
DB05032,Q9H3N8
DB05033,Q13443
DB05034,P16066
DB05035,P10827
DB05035,P10828
DB05036,Q96KG9
DB05036,Q15185
DB05036,Q86US8
DB05036,O14746
DB05038,P30411
DB05039,P07550
DB05042,P50406
DB05045,P50391
DB05045,P49146
DB05046,P35372
DB05046,P41145
DB05047,P42263
DB05047,P42262
DB05047,P23560
DB05047,P42261
DB05047,P48058
DB05049,P46098
DB05050,P41143
DB05052,Q92731
DB05053,P09467
DB05064,P28845
DB05069,Q9UGM1
DB05069,Q9GZZ6
DB05070,P41594
DB05072,P25103
DB05075,P41240
DB05075,P17948
DB05075,P35968
DB05075,P35916
DB05077,P21554
DB05078,P24394
DB05078,Q14627
DB05079,P35367
DB05079,P28223
DB05080,P35367
DB05080,Q9Y5N1
DB05085,P50391
DB05087,P34903
DB05087,O00591
DB05087,Q9UN88
DB05087,P47870
DB05087,P31644
DB05087,Q8N1C3
DB05087,P14867
DB05087,P28472
DB05087,P18505
DB05087,P18507
DB05087,P78334
DB05087,Q99928
DB05087,Q16445
DB05087,O14764
DB05087,P48169
DB05087,P47869
DB05088,P05067
DB05091,P30518
DB05092,P13612
DB05095,P35354
DB05096,Q14832
DB05096,Q14416
DB05098,P48357
DB05103,P10415
DB05103,Q14790
DB05104,P41145
DB05107,P11413
DB05115,P06213
DB05116,P04818
DB05119,Q13093
DB05120,P06213
DB05122,P16144
DB05122,P26010
DB05122,P13612
DB05125,Q02127
DB05127,Q9NYK1
DB05129,P11387
DB05129,P11388
DB05130,P41597
DB05131,P00740
DB05133,P01584
DB05134,P08238
DB05134,P07900
DB05137,P36544
DB05137,Q9UGM1
DB05137,Q9GZZ6
DB05141,O15392
DB05142,O00408
DB05146,P16234
DB05146,P35968
DB05146,P10721
DB05146,P09619
DB05147,Q13885
DB05147,P07437
DB05147,Q9BVA1
DB05147,Q71U36
DB05147,P68371
DB05147,Q9H4B7
DB05147,Q9H853
DB05147,Q6PEY2
DB05147,Q9BUF5
DB05147,Q13748
DB05147,Q13509
DB05147,P68363
DB05147,P04350
DB05147,P68366
DB05147,Q9BQE3
DB05149,O14757
DB05149,O96017
DB05150,P05067
DB05152,P11229
DB05155,P41145
DB05157,Q15759
DB05157,O15264
DB05157,P53778
DB05157,Q16539
DB05159,P41597
DB05161,P24158
DB05161,P08246
DB05165,P06730
DB05166,Q8TDV5
DB05168,P14207
DB05168,P15328
DB05168,P41439
DB05169,O14965
DB05169,Q96GD4
DB05171,Q96BI3
DB05171,Q9NZ42
DB05177,P09960
DB05183,O14920
DB05184,P12931
DB05184,P08069
DB05184,P00519
DB05184,P42684
DB05187,P37231
DB05187,Q03181
DB05187,Q07869
DB05188,Q03181
DB05190,P15056
DB05190,P04049
DB05191,P29274
DB05192,P10828
DB05194,P04141
DB05194,P15509
DB05194,Q16498
DB05198,O14965
DB05198,P35968
DB05199,P17752
DB05200,P10253
DB05201,P21554
DB05203,Q9BYF1
DB05203,P00797
DB05204,Q06187
DB05205,P21397
DB05207,P01375
DB05207,P14778
DB05210,Q92569
DB05210,P78527
DB05210,P27986
DB05210,O00459
DB05210,P42345
DB05212,P19838
DB05212,Q00653
DB05214,P35228
DB05217,P43490
DB05219,Q08493
DB05219,P27815
DB05219,Q08499
DB05219,Q07343
DB05220,O14965
DB05223,Q13547
DB05223,Q9UBN7
DB05223,Q92769
DB05223,O15379
DB05225,P20292
DB05227,P28223
DB05229,P43119
DB05232,Q99250
DB05232,Q9NY46
DB05232,P35498
DB05232,Q9UQD0
DB05233,P03372
DB05234,P10275
DB05235,P10827
DB05235,Q14894
DB05239,Q02750
DB05241,O00329
DB05241,P42336
DB05241,P42338
DB05241,P48736
DB05241,P42345
DB05243,O60674
DB05246,O43497
DB05249,Q99062
DB05252,P35228
DB05253,P06401
DB05255,P41180
DB05260,P31350
DB05260,P21281
DB05262,P47989
DB05264,P32927
DB05265,Q8NFA2
DB05266,Q14432
DB05266,Q08499
DB05266,P27815
DB05266,Q07343
DB05266,Q08493
DB05268,P04049
DB05271,P21728
DB05271,P35462
DB05271,P21918
DB05271,P18089
DB05271,P21917
DB05271,P08908
DB05271,P14416
DB05282,O95831
DB05284,P07437
DB05289,Q9Y6K9
DB05290,P25101
DB05294,Q02763
DB05294,Q13882
DB05294,P00533
DB05294,P07949
DB05294,P15692
DB05295,P11473
DB05297,P10415
DB05298,Q08499
DB05301,P29466
DB05301,Q13393
DB05303,P14778
DB05303,P01375
DB05308,P04818
DB05309,P08620
DB05316,P28223
DB05316,Q99720
DB05316,P28335
DB05317,P37268
DB05317,P04035
DB05327,P15121
DB05339,P08908
DB05343,P04271
DB05345,P35367
DB05351,P51164
DB05351,O94760
DB05351,P20648
DB05362,P00742
DB05364,P10147
DB05367,P25101
DB05369,P25021
DB05374,P00533
DB05381,P25021
DB05381,Q9H3N8
DB05381,Q9Y5N1
DB05381,Q05940
DB05381,P35367
DB05382,Q92911
DB05383,P19801
DB05383,P35228
DB05383,P35625
DB05383,P15121
DB05387,P08253
DB05387,P14780
DB05387,P39900
DB05389,Q86VB7
DB05389,Q7L5Y9
DB05390,P41231
DB05391,P07359
DB05395,P13945
DB05398,P21926
DB05399,P19320
DB05403,P53778
DB05404,P04637
DB05407,P05305
DB05408,P29466
DB05408,P42574
DB05408,P55210
DB05412,P01584
DB05412,Q16539
DB05412,P00403
DB05412,P01375
DB05415,O76074
DB05416,Q03181
DB05416,Q07869
DB05417,P23415
DB05418,P25103
DB05419,Q9NYX4
DB05420,P23921
DB05421,P25103
DB05422,P31645
DB05423,P04150
DB05424,P00533
DB05428,P31350
DB05428,Q9NNW7
DB05428,Q16881
DB05431,P09917
DB05432,Q9NYX4
DB05434,P14210
DB05434,P10145
DB05434,P15692
DB05434,P09038
DB05442,P01584
DB05443,P41145
DB05446,P02749
DB05447,P41235
DB05448,Q16881
DB05449,P08183
DB05451,P19838
DB05451,Q00653
DB05452,P37288
DB05452,P47901
DB05455,P47901
DB05457,P04818
DB05458,P17787
DB05458,P43681
DB05460,P09211
DB05461,P41595
DB05461,P18825
DB05461,P18089
DB05463,Q9NR96
DB05464,Q00653
DB05464,P19838
DB05465,P36888
DB05465,Q9GZP0
DB05466,P25103
DB05467,P13631
DB05468,P13612
DB05469,P35348
DB05469,P35368
DB05469,P25100
DB05470,Q16539
DB05470,P01375
DB05470,P01584
DB05470,P05231
DB05475,Q9NYK1
DB05475,Q9NR96
DB05475,O00206
DB05475,O60603
DB05476,Q03405
DB05478,P08684
DB05479,Q01726
DB05482,P11387
DB05483,P08048
DB05483,Q5T4S7
DB05484,P10145
DB05488,Q02880
DB05490,P37231
DB05492,P41146
DB05492,P18089
DB05492,P28335
DB05492,P35368
DB05492,P35348
DB05492,P25100
DB05492,P18825
DB05492,P35372
DB05492,P35367
DB05492,P08913
DB05492,P41595
DB05492,P28223
DB05494,P27707
DB05495,P14780
DB05501,P61073
DB05501,P51681
DB05505,P24557
DB05506,P18031
DB05507,P01584
DB05507,P29466
DB05509,P08908
DB05509,P35372
DB05511,P0DMS8
DB05513,P05231
DB05513,P01375
DB05514,P51788
DB05518,P09467
DB05521,O94956
DB05521,Q9Y6L6
DB05524,P00533
DB05532,Q5NUL3
DB05533,P15121
DB05540,Q8N142
DB05540,P30520
DB05541,Q01118
DB05541,Q14524
DB05541,Q7L0J3
DB05541,Q9Y5Y9
DB05541,P35499
DB05541,Q9UI33
DB05541,P35498
DB05541,Q9UQD0
DB05541,Q99250
DB05541,Q07699
DB05541,Q9NY72
DB05541,Q8IWT1
DB05541,Q15858
DB05541,Q9NY46
DB05541,O60939
DB05542,Q13639
DB05552,P48736
DB05552,O00329
DB05553,Q9H244
DB05559,Q00653
DB05559,P19838
DB05562,P08908
DB05590,P07550
DB05607,P41595
DB05624,P30968
DB05630,P11387
DB05642,P23975
DB05642,P46098
DB05662,P03372
DB05667,P15538
DB05667,P05108
DB05667,Q16850
DB05667,P05093
DB05667,P19099
DB05668,P26358
DB05676,Q86V67
DB05678,P55157
DB05687,P14416
DB05687,P28223
DB05688,P23975
